,구분,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연평균
0,2016.0,25580.0,26478.0,27936.0,28610.0,29530.0,30829.0,30924.0,31027.0,31411.0,30530.0,24309.0,23438.0,28372.0
1,2017.0,25550.0,25190.0,24555.0,19390.0,24747.0,25019.0,25162.0,24364.0,27333.0,28300.0,27764.0,26032.0,25247.0
2,2018.0,25145.0,24311.0,23800.0,23762.0,25210.0,25286.0,24369.0,23373.0,27671.0,28324.0,23273.0,20537.0,24557.0
3,2019.0,23082.0,22365.0,24780.0,25309.0,26990.0,29126.0,27722.0,26171.0,29505.0,28333.0,22838.0,21630.0,25673.0
4,2020.0,23945.0,22320.0,21984.0,24300.0,24395.0,23957.0,25122.0,26760.0,27507.0,27933.0,26659.0,21161.0,24641.0
5,2021.0,20777.0,22303.0,25015.0,27558.0,27594.0,27431.0,26793.0,27431.0,0.0,0.0,0.0,0.0,25593.0
