,구분,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연평균
0,2016.0,169400.0,170000.0,170000.0,166300.0,156200.0,156000.0,152095.0,150000.0,150105.0,139000.0,136273.0,121667.0,152817.0
1,2017.0,119000.0,120100.0,116182.0,115900.0,115368.0,116000.0,116000.0,121182.0,124429.0,137375.0,188682.0,204842.0,132675.0
2,2018.0,209000.0,214933.0,211952.0,209714.0,208000.0,208000.0,207409.0,206927.0,206329.0,209238.0,202236.0,194137.0,207330.0
3,2019.0,182009.0,178271.0,177480.0,179109.0,177924.0,179926.0,182061.0,181790.0,181295.0,179952.0,169438.0,163780.0,177814.0
4,2020.0,163600.0,159883.0,160082.0,158860.0,160421.0,164900.0,172939.0,178210.0,180248.0,189189.0,232448.0,295210.0,184866.0
5,2021.0,311840.0,324889.0,327745.0,328800.0,349926.0,473336.0,522382.0,529073.0,0.0,0.0,0.0,0.0,390404.0
