,구분,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연평균
0,2016.0,83920.0,83700.0,83300.0,83300.0,83300.0,81990.0,81514.0,80473.0,75332.0,71050.0,64900.0,62971.0,77870.0
1,2017.0,62200.0,61600.0,61200.0,61200.0,61174.0,61538.0,68662.0,70545.0,70400.0,73725.0,93377.0,94432.0,69965.0
2,2018.0,94845.0,96572.0,101017.0,101400.0,101280.0,100929.0,100953.0,101982.0,112482.0,121514.0,126082.0,130663.0,107393.0
3,2019.0,130400.0,130400.0,130400.0,130400.0,130400.0,130400.0,130304.0,130114.0,128337.0,114857.0,108724.0,106850.0,125115.0
4,2020.0,101480.0,100170.0,99155.0,98432.0,98373.0,102964.0,106261.0,108510.0,114486.0,114053.0,120486.0,123000.0,107322.0
5,2021.0,123320.0,123833.0,124627.0,125000.0,125347.0,128573.0,129891.0,0.0,0.0,0.0,0.0,0.0,125897.0
